person_name,screen_name,tweet,time_hour_of_day,hash_tags,media_info,freq,media_tweet_freq,total_tweet_by_user,percentage,hash_count,clean_tweet,sentiment,sentiment_score,compound_sentiment
jimmy fallon,jimmyfallon,"RT @mommyshorts: Congrats to @jimmyfallon on “This is Baby!” It’s a book, not a baby. It’s going on my list for best new parent gifts. http…",0,[],No picture / link,6,82,200,3.0,0,"RT @mommyshorts: Congrats to @jimmyfallon on “This is Baby!” It’s a book, not a baby. It’s going on my list for best new parent gifts. http…",Positive,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.8356}",0.8356
jimmy fallon,jimmyfallon,RT @FalpalsChoice: .@jimmyfallon is going to be on #WWHL soon! Send in your questions for him on @andy’s FB page,0,"[{'indices': [51, 56], 'text': 'WWHL'}]",No picture / link,6,82,200,3.0,1,RT @FalpalsChoice: .@jimmyfallon is going to be on #WWHL soon! Send in your questions for him on @andy’s FB page,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"We've got another LIVE show tonight with @justdemi, @justinhartley talking #ThisIsUs and a performance from… https://t.co/eD3tXqmPBJ",0,"[{'indices': [75, 84], 'text': 'ThisIsUs'}]",Has pictures / links ,6,118,200,3.0,1,"We've got another LIVE show tonight with @justdemi, @justinhartley talking #ThisIsUs and a performance from… https://t.co/eD3tXqmPBJ",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"LIVE show tonight with @gwenstefani, @BenSPLATT and a performance from @zacbrownband! Plus, Hot Girl Fall with @theestallion! #FallonLIVE",0,"[{'indices': [126, 137], 'text': 'FallonLIVE'}]",No picture / link,6,82,200,3.0,1,"LIVE show tonight with @gwenstefani, @BenSPLATT and a performance from @zacbrownband! Plus, Hot Girl Fall with @theestallion! #FallonLIVE",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"RT @zacbrownband: Tonight’s gonna be a fun one. Who’s staying up late with us? @FallonTonight @jimmyfallon #TheOwl

Photo by @diegopernia h…",0,"[{'indices': [107, 114], 'text': 'TheOwl'}]",No picture / link,6,82,200,3.0,1,"RT @zacbrownband: Tonight’s gonna be a fun one. Who’s staying up late with us? @FallonTonight @jimmyfallon #TheOwl

Photo by @diegopernia h…",Positive,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.5106}",0.5106
jimmy fallon,jimmyfallon,"Tonight: @RachelBros, @carlagugino and music from @tydollasign! Plus, #FortniteWorldCup Solo Champion @bugha! #FallonTonight",0,"[{'indices': [70, 87], 'text': 'FortniteWorldCup'}, {'indices': [110, 124], 'text': 'FallonTonight'}]",No picture / link,6,82,200,3.0,2,"Tonight: @RachelBros, @carlagugino and music from @tydollasign! Plus, #FortniteWorldCup Solo Champion @bugha! #FallonTonight",Positive,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6688}",0.6688
jimmy fallon,jimmyfallon,Stay tuned tonight - all new @FallonTonight after the game.,1,[],No picture / link,10,82,200,5.0,0,Stay tuned tonight - all new @FallonTonight after the game.,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"RT @jeremyhobson: Thank you, @jimmyfallon for coming on @NPR @hereandnow to talk about your new book, ""THIS IS BABY."" I am sending you a ra…",1,[],No picture / link,10,82,200,5.0,0,"RT @jeremyhobson: Thank you, @jimmyfallon for coming on @NPR @hereandnow to talk about your new book, ""THIS IS BABY."" I am sending you a ra…",Positive,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612
jimmy fallon,jimmyfallon,RT @seanseaevans: HOT ONES VS. @FallonTonight 1135ET/1035C set ur damn DVR 🥵 https://t.co/1Fvc9OqAQC,1,[],Has pictures / links ,10,118,200,5.0,0,RT @seanseaevans: HOT ONES VS. @FallonTonight 1135ET/1035C set ur damn DVR 🥵 https://t.co/1Fvc9OqAQC,Negative,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",-0.4019
jimmy fallon,jimmyfallon,RT @TigerWoods: .@JimmyFallon and I tee off at 11:35/10:35c on @FallonTonight. #SundayNightFallon https://t.co/jclMIWp6Dn,1,"[{'indices': [79, 97], 'text': 'SundayNightFallon'}]",Has pictures / links ,10,118,200,5.0,1,RT @TigerWoods: .@JimmyFallon and I tee off at 11:35/10:35c on @FallonTonight. #SundayNightFallon https://t.co/jclMIWp6Dn,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @BroadwayWorld: .@Lin_Manuel and @freestylelove give the @FallonTonight audience a taste of hip hop improv before their big Broadway ope…,1,[],No picture / link,10,82,200,5.0,0,RT @BroadwayWorld: .@Lin_Manuel and @freestylelove give the @FallonTonight audience a taste of hip hop improv before their big Broadway ope…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,@SharonZurcher That goes without saying. It should be on everyone’s list. Fantastic game. Changed everything. Namin… https://t.co/LTgtDvpdJL,1,[],Has pictures / links ,10,118,200,5.0,0,@SharonZurcher That goes without saying. It should be on everyone’s list. Fantastic game. Changed everything. Namin… https://t.co/LTgtDvpdJL,Positive,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.5574}",0.5574
jimmy fallon,jimmyfallon,RT @Residente: El miércoles 18 se juntan Trujillo Alto y Vega Baja para tocar “Bellacoso” por primera vez en vivo en @FallonTonight @jimmyf…,1,[],No picture / link,10,82,200,5.0,0,RT @Residente: El miércoles 18 se juntan Trujillo Alto y Vega Baja para tocar “Bellacoso” por primera vez en vivo en @FallonTonight @jimmyf…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,8am. I’m in. Not going to sleep tonight. https://t.co/2xZQk9p0I5,1,[],Has pictures / links ,10,118,200,5.0,0,8am. I’m in. Not going to sleep tonight. https://t.co/2xZQk9p0I5,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Gavin forbid us to ever speak again. So I’m gonna leave this with you guys. Unless... you have the new credit carrr… https://t.co/n3hLXaRn0K,1,[],Has pictures / links ,10,118,200,5.0,0,Gavin forbid us to ever speak again. So I’m gonna leave this with you guys. Unless... you have the new credit carrr… https://t.co/n3hLXaRn0K,Neutral,"{'neg': 0.143, 'neu': 0.759, 'pos': 0.099, 'compound': -0.0422}",-0.0422
jimmy fallon,jimmyfallon,"Tonight: Greg Kinnear, Phoebe Waller-Bridge and music from @BigSean! #FallonTonight",1,"[{'indices': [69, 83], 'text': 'FallonTonight'}]",No picture / link,10,82,200,5.0,1,"Tonight: Greg Kinnear, Phoebe Waller-Bridge and music from @BigSean! #FallonTonight",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: 1 hour until True Confessions with Scarlett Johansson &amp; Mayor @PeteButtigieg on #FallonTonight! https://t.co/p4cM2qm4pL,2,"[{'indices': [103, 117], 'text': 'FallonTonight'}]",Has pictures / links ,5,118,200,2.5,1,RT @FallonTonight: 1 hour until True Confessions with Scarlett Johansson &amp; Mayor @PeteButtigieg on #FallonTonight! https://t.co/p4cM2qm4pL,Positive,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4753}",0.4753
jimmy fallon,jimmyfallon,Alright alright - you guys are gonna make me emotional. #SMILE is trending. So happy. Thanks. What a nice birthday… https://t.co/PFXHQ9nptQ,2,"[{'indices': [56, 62], 'text': 'SMILE'}]",Has pictures / links ,5,118,200,2.5,1,Alright alright - you guys are gonna make me emotional. #SMILE is trending. So happy. Thanks. What a nice birthday… https://t.co/PFXHQ9nptQ,Positive,"{'neg': 0.0, 'neu': 0.443, 'pos': 0.557, 'compound': 0.9362}",0.9362
jimmy fallon,jimmyfallon,Sooooooo many questions..... https://t.co/0qIcqFwifx,2,[],Has pictures / links ,5,118,200,2.5,0,Sooooooo many questions..... https://t.co/0qIcqFwifx,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,@bobbyberk @FallonTonight Beast buddies?,2,[],No picture / link,5,82,200,2.5,0,@bobbyberk @FallonTonight Beast buddies?,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Boat buddies forever. Haaaaaa. You guys killed it. Thank you. https://t.co/NoqEHxF858,2,[],Has pictures / links ,5,118,200,2.5,0,Boat buddies forever. Haaaaaa. You guys killed it. Thank you. https://t.co/NoqEHxF858,Negative,"{'neg': 0.281, 'neu': 0.562, 'pos': 0.156, 'compound': -0.4588}",-0.4588
jimmy fallon,jimmyfallon,I’m the only one who dabbed!!!! #FallonLIVE,3,"[{'indices': [32, 43], 'text': 'FallonLIVE'}]",No picture / link,7,82,200,3.5000000000000004,1,I’m the only one who dabbed!!!! #FallonLIVE,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,First Break - taking audience questions live from Studio 6B! Tweet along with the show using #FallonLIVE! https://t.co/0Y7877rEmg,3,"[{'indices': [93, 104], 'text': 'FallonLIVE'}]",Has pictures / links ,7,118,200,3.5000000000000004,1,First Break - taking audience questions live from Studio 6B! Tweet along with the show using #FallonLIVE! https://t.co/0Y7877rEmg,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"RT @Oreo: @FallonTonight @JimmyFallon No, good sir, How Dare YOU! Your untoward cry in the late hour of OREO Thins is blaspheme in the high…",3,[],No picture / link,7,82,200,3.5000000000000004,0,"RT @Oreo: @FallonTonight @JimmyFallon No, good sir, How Dare YOU! Your untoward cry in the late hour of OREO Thins is blaspheme in the high…",Negative,"{'neg': 0.183, 'neu': 0.722, 'pos': 0.095, 'compound': -0.4003}",-0.4003
jimmy fallon,jimmyfallon,RT @russwest44: Make sure y’all tune in tonight to @FallonTonight !!! @jimmyfallon https://t.co/SavUJf9Mqx,3,[],Has pictures / links ,7,118,200,3.5000000000000004,0,RT @russwest44: Make sure y’all tune in tonight to @FallonTonight !!! @jimmyfallon https://t.co/SavUJf9Mqx,Positive,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4898}",0.4898
jimmy fallon,jimmyfallon,RT @BruceBeck4NY: Great to have @RichCimini in house on @SportsFinal4NY to talk #Jets! What happened to the lead today and where do they go…,3,"[{'indices': [80, 85], 'text': 'Jets'}]",No picture / link,7,82,200,3.5000000000000004,1,RT @BruceBeck4NY: Great to have @RichCimini in house on @SportsFinal4NY to talk #Jets! What happened to the lead today and where do they go…,Positive,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6588}",0.6588
jimmy fallon,jimmyfallon,Just get up now!!! Hi Sweden! https://t.co/cmmjZmm0MF,3,[],Has pictures / links ,7,118,200,3.5000000000000004,0,Just get up now!!! Hi Sweden! https://t.co/cmmjZmm0MF,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,All new #FallonTonight starts in 5 mins.... @KendallJenner spills some secrets and @SHODesusAndMero talk… https://t.co/rO7EgyrNHJ,3,"[{'indices': [8, 22], 'text': 'FallonTonight'}]",Has pictures / links ,7,118,200,3.5000000000000004,1,All new #FallonTonight starts in 5 mins.... @KendallJenner spills some secrets and @SHODesusAndMero talk… https://t.co/rO7EgyrNHJ,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: .@taylorswift13 reacts to a never-before-seen post-surgery clip. More with @taylorswift13 on #FallonTonight! https://t.c…,4,"[{'indices': [112, 126], 'text': 'FallonTonight'}]",No picture / link,4,82,200,2.0,1,RT @FallonTonight: .@taylorswift13 reacts to a never-before-seen post-surgery clip. More with @taylorswift13 on #FallonTonight! https://t.c…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Thank you guys for watching tonight. See you tomorrow. 2 more live shows to go!,4,[],No picture / link,4,82,200,2.0,0,Thank you guys for watching tonight. See you tomorrow. 2 more live shows to go!,Positive,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4199}",0.4199
jimmy fallon,jimmyfallon,He’s the best!!! Thanks. https://t.co/nBAXSHtooN,4,[],Has pictures / links ,4,118,200,2.0,0,He’s the best!!! Thanks. https://t.co/nBAXSHtooN,Positive,"{'neg': 0.0, 'neu': 0.273, 'pos': 0.727, 'compound': 0.8392}",0.8392
jimmy fallon,jimmyfallon,Night 2 of LIVE week! Taking questions from our studio audience during the break. Tweet along using #FallonLIVE  https://t.co/4eEgqyjZSv,4,"[{'indices': [100, 111], 'text': 'FallonLIVE'}]",Has pictures / links ,4,118,200,2.0,1,Night 2 of LIVE week! Taking questions from our studio audience during the break. Tweet along using #FallonLIVE  https://t.co/4eEgqyjZSv,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Thank you thank you thank you. Fun week. #FallonLIVE,5,"[{'indices': [41, 52], 'text': 'FallonLIVE'}]",No picture / link,3,82,200,1.5,1,Thank you thank you thank you. Fun week. #FallonLIVE,Positive,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.8689}",0.8689
jimmy fallon,jimmyfallon,We are. Thank you for liking it. That makes us have more fun. More fun? More sketches. #CircleOfLife #FallonLIVE https://t.co/oXoMsdkq4H,5,"[{'indices': [87, 100], 'text': 'CircleOfLife'}, {'indices': [101, 112], 'text': 'FallonLIVE'}]",Has pictures / links ,3,118,200,1.5,2,We are. Thank you for liking it. That makes us have more fun. More fun? More sketches. #CircleOfLife #FallonLIVE https://t.co/oXoMsdkq4H,Positive,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9079}",0.9079
jimmy fallon,jimmyfallon,Thanks for watching #FallonLive. See you guys tomorrow. Goodnight.,5,"[{'indices': [20, 31], 'text': 'FallonLive'}]",No picture / link,3,82,200,1.5,1,Thanks for watching #FallonLive. See you guys tomorrow. Goodnight.,Positive,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404
jimmy fallon,jimmyfallon,It’s #1!!!! This is Baby is #1!!! We did it!!!! I can’t even tell you how fun this has been to do. I hope everyone… https://t.co/7qc5AfUJC7,11,[],Has pictures / links ,15,118,200,7.5,0,It’s #1!!!! This is Baby is #1!!! We did it!!!! I can’t even tell you how fun this has been to do. I hope everyone… https://t.co/7qc5AfUJC7,Positive,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.811}",0.811
jimmy fallon,jimmyfallon,@NJDevil00 see you Sunday. A deals a deal. 😔,11,[],No picture / link,15,82,200,7.5,0,@NJDevil00 see you Sunday. A deals a deal. 😔,Positive,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772
jimmy fallon,jimmyfallon,I’m destroyed! @seanseaevans is a very bad man. Don’t touch your eyes. https://t.co/YijN68mowl,11,[],Has pictures / links ,15,118,200,7.5,0,I’m destroyed! @seanseaevans is a very bad man. Don’t touch your eyes. https://t.co/YijN68mowl,Negative,"{'neg': 0.421, 'neu': 0.579, 'pos': 0.0, 'compound': -0.8066}",-0.8066
jimmy fallon,jimmyfallon,"RT @THR: Priyanka Chopra Jonas, Jimmy Fallon take on viral ""hot ones"" challenge https://t.co/Ha9i2HzdVI https://t.co/vxi9NwWDKv",11,[],Has pictures / links ,15,118,200,7.5,0,"RT @THR: Priyanka Chopra Jonas, Jimmy Fallon take on viral ""hot ones"" challenge https://t.co/Ha9i2HzdVI https://t.co/vxi9NwWDKv",Positive,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}",0.0772
jimmy fallon,jimmyfallon,I always have fun on Watch What Happens Live. Thank you @Andy! https://t.co/TvB8C6F9Gf,11,[],Has pictures / links ,15,118,200,7.5,0,I always have fun on Watch What Happens Live. Thank you @Andy! https://t.co/TvB8C6F9Gf,Positive,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7263}",0.7263
jimmy fallon,jimmyfallon,@raflocruz99 Might be the cutest.,11,[],No picture / link,15,82,200,7.5,0,@raflocruz99 Might be the cutest.,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}",0.5859
jimmy fallon,jimmyfallon,Happy Booktober!! (That’s not a thing but I feel like people do that with October.) This Is Baby finally comes out… https://t.co/2QBfSP61rw,11,[],Has pictures / links ,15,118,200,7.5,0,Happy Booktober!! (That’s not a thing but I feel like people do that with October.) This Is Baby finally comes out… https://t.co/2QBfSP61rw,Positive,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.7339}",0.7339
jimmy fallon,jimmyfallon,If you buy @ElvisDuranShow ‘s book you get a discount on This is Baby. #WhereDoIBegin #NotTrue (thanks for coming on the show buddy.),11,"[{'indices': [71, 85], 'text': 'WhereDoIBegin'}, {'indices': [86, 94], 'text': 'NotTrue'}]",No picture / link,15,82,200,7.5,2,If you buy @ElvisDuranShow ‘s book you get a discount on This is Baby. #WhereDoIBegin #NotTrue (thanks for coming on the show buddy.),Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"RT @thedailybeast: Kamala Harris just became the latest politician to ""slow jam the news"" with @jimmyfallon https://t.co/quDfznEYAt",11,[],Has pictures / links ,15,118,200,7.5,0,"RT @thedailybeast: Kamala Harris just became the latest politician to ""slow jam the news"" with @jimmyfallon https://t.co/quDfznEYAt",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,RT @FallonTonight: Ashton Kutcher (@aplusk) is rocking a spite 'stache after Mila Kunis mixed up the details for a theme party. More with @…,11,[],No picture / link,15,82,200,7.5,0,RT @FallonTonight: Ashton Kutcher (@aplusk) is rocking a spite 'stache after Mila Kunis mixed up the details for a theme party. More with @…,Negative,"{'neg': 0.13, 'neu': 0.766, 'pos': 0.103, 'compound': -0.1779}",-0.1779
jimmy fallon,jimmyfallon,.@postmalone and I go to Medieval Times https://t.co/uzW7rqwh35 #SundayNightFallon,11,"[{'indices': [64, 82], 'text': 'SundayNightFallon'}]",Has pictures / links ,15,118,200,7.5,1,.@postmalone and I go to Medieval Times https://t.co/uzW7rqwh35 #SundayNightFallon,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Real Scary Stories w/ Bill Hader &amp; @Caradelevingne https://t.co/zSvScQikRI #FallonTonight,11,"[{'indices': [79, 93], 'text': 'FallonTonight'}]",Has pictures / links ,15,118,200,7.5,1,Real Scary Stories w/ Bill Hader &amp; @Caradelevingne https://t.co/zSvScQikRI #FallonTonight,Negative,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.4939}",-0.4939
jimmy fallon,jimmyfallon,RT @MacKidsBooks: This time BABY is the star of the show! Preorder your copy of @JimmyFallon's newest picture book THIS IS BABY today: http…,11,[],No picture / link,15,82,200,7.5,0,RT @MacKidsBooks: This time BABY is the star of the show! Preorder your copy of @JimmyFallon's newest picture book THIS IS BABY today: http…,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"RT @ETCanada: John Travolta goes head-to-head with @jimmyfallon in a ""John Travolt-Off"" https://t.co/7KvhN0R49V",11,[],Has pictures / links ,15,118,200,7.5,0,"RT @ETCanada: John Travolta goes head-to-head with @jimmyfallon in a ""John Travolt-Off"" https://t.co/7KvhN0R49V",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,‘80s Aerobics Dance Challenge w/ @KateUpton https://t.co/j6LBrXx0tu #FallonTonight,11,"[{'indices': [68, 82], 'text': 'FallonTonight'}]",Has pictures / links ,15,118,200,7.5,1,‘80s Aerobics Dance Challenge w/ @KateUpton https://t.co/j6LBrXx0tu #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772
jimmy fallon,jimmyfallon,I can’t believe I took this bet.,12,[],No picture / link,36,82,200,18.0,0,I can’t believe I took this bet.,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Thank you again everyone who came out to @BNUnionSquareNY last night to say hi to me. I really love meeting my fans… https://t.co/J1YfOkiUyC,12,[],Has pictures / links ,36,118,200,18.0,0,Thank you again everyone who came out to @BNUnionSquareNY last night to say hi to me. I really love meeting my fans… https://t.co/J1YfOkiUyC,Positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.7902}",0.7902
jimmy fallon,jimmyfallon,How do I make this happen? https://t.co/wJBoobZ8hl,12,[],Has pictures / links ,36,118,200,18.0,0,How do I make this happen? https://t.co/wJBoobZ8hl,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Really?!?! Well - let’s change that. Who’s next? Thank you, Priyanka. https://t.co/R9NXy4ZgYm",12,[],Has pictures / links ,36,118,200,18.0,0,"Really?!?! Well - let’s change that. Who’s next? Thank you, Priyanka. https://t.co/R9NXy4ZgYm",Positive,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.7199}",0.7199
jimmy fallon,jimmyfallon,RT @FalpalsChoice: What a great interview on @TODAYshow stick around to see @jimmyfallon on @LiveKellyRyan from 9am! #ThisIsBaby,12,"[{'indices': [117, 128], 'text': 'ThisIsBaby'}]",No picture / link,36,82,200,18.0,1,RT @FalpalsChoice: What a great interview on @TODAYshow stick around to see @jimmyfallon on @LiveKellyRyan from 9am! #ThisIsBaby,Positive,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6588}",0.6588
jimmy fallon,jimmyfallon,Okay - to be clear - I’m on at 8:20 on @TODAYshow. I am not on @TheTodayShow in Australia. But I’d love to be one day! #ThisIsBaby,12,"[{'indices': [119, 130], 'text': 'ThisIsBaby'}]",No picture / link,36,82,200,18.0,1,Okay - to be clear - I’m on at 8:20 on @TODAYshow. I am not on @TheTodayShow in Australia. But I’d love to be one day! #ThisIsBaby,Positive,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8534}",0.8534
jimmy fallon,jimmyfallon,".@ringostarrmusic, @theroots &amp; I sing ""Yellow Submarine"" with Classroom Instruments https://t.co/zKaMwSSwpe #FallonLIVE",12,"[{'indices': [112, 123], 'text': 'FallonLIVE'}]",Has pictures / links ,36,118,200,18.0,1,".@ringostarrmusic, @theroots &amp; I sing ""Yellow Submarine"" with Classroom Instruments https://t.co/zKaMwSSwpe #FallonLIVE",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Courtesy of the Gentleman at the Bar w/ Brad Pitt https://t.co/PGgW8QEPVv #FallonTonight,12,"[{'indices': [74, 88], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Courtesy of the Gentleman at the Bar w/ Brad Pitt https://t.co/PGgW8QEPVv #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
jimmy fallon,jimmyfallon,Wheel of Impressions with @nickkroll https://t.co/v98rtVhBrL #FallonTonight,12,"[{'indices': [61, 75], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,Wheel of Impressions with @nickkroll https://t.co/v98rtVhBrL #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",0.2263
jimmy fallon,jimmyfallon,An all-new #Fallonventions with some amazing kid inventors https://t.co/lKJaCaSjlL #FallonTonight,12,"[{'indices': [11, 26], 'text': 'Fallonventions'}, {'indices': [83, 97], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,2,An all-new #Fallonventions with some amazing kid inventors https://t.co/lKJaCaSjlL #FallonTonight,Positive,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}",0.5859
jimmy fallon,jimmyfallon,RT @IanSams: Powerful moment from @KamalaHarris with @jimmyfallon last night: Kamala asks the audience of all college students how many of…,12,[],No picture / link,36,82,200,18.0,0,RT @IanSams: Powerful moment from @KamalaHarris with @jimmyfallon last night: Kamala asks the audience of all college students how many of…,Positive,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}",0.4215
jimmy fallon,jimmyfallon,"Tonight: Senator @KamalaHarris is here, @Lilly talks her new show @latewithlilly and @charli_xcx! Plus a performanc… https://t.co/hqJVcV0kWy",12,[],Has pictures / links ,36,118,200,18.0,0,"Tonight: Senator @KamalaHarris is here, @Lilly talks her new show @latewithlilly and @charli_xcx! Plus a performanc… https://t.co/hqJVcV0kWy",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,.@KimKardashian shows me what's on her phone https://t.co/zJozhkokOh #FallonTonight,12,"[{'indices': [69, 83], 'text': 'FallonTonight'}]",Has pictures / links ,36,118,200,18.0,1,.@KimKardashian shows me what's on her phone https://t.co/zJozhkokOh #FallonTonight,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Right after this I was strapped to an oxygen tank and an IV for the rest of the night. @jlo is a PRO. #HustlersMovie https://t.co/UotGJ7eMa8,12,"[{'indices': [102, 116], 'text': 'HustlersMovie'}]",Has pictures / links ,36,118,200,18.0,1,Right after this I was strapped to an oxygen tank and an IV for the rest of the night. @jlo is a PRO. #HustlersMovie https://t.co/UotGJ7eMa8,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,"Brand new Tonight Show after the #NFL Steelers vs Patriots game! We have @michaelb4jordan &amp; @iamjamiefoxx, a Beat B… https://t.co/hUa4Wdmo66",12,"[{'indices': [33, 37], 'text': 'NFL'}]",Has pictures / links ,36,118,200,18.0,1,"Brand new Tonight Show after the #NFL Steelers vs Patriots game! We have @michaelb4jordan &amp; @iamjamiefoxx, a Beat B… https://t.co/hUa4Wdmo66",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
jimmy fallon,jimmyfallon,Thank you. https://t.co/Iporq1M7Qt,12,[],Has pictures / links ,36,118,200,18.0,0,Thank you. https://t.co/Iporq1M7Qt,Positive,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612
